Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
17/02/18,Troyes,Metz,1.0,0.0,H,18.0,10.0,9.0,4.0,10.0,4.0,9.0,9.0,1.0,2.0,0.0,0.0
18/02/18,Lille,Lyon,2.0,2.0,D,14.0,13.0,5.0,5.0,7.0,3.0,12.0,9.0,0.0,4.0,0.0,0.0
18/02/18,Marseille,Bordeaux,1.0,0.0,H,12.0,5.0,8.0,1.0,7.0,4.0,11.0,12.0,2.0,2.0,0.0,0.0
18/02/18,Nice,Nantes,1.0,1.0,D,12.0,9.0,4.0,3.0,14.0,4.0,13.0,9.0,2.0,0.0,0.0,0.0
20/02/18,Troyes,Dijon,0.0,0.0,D,9.0,7.0,3.0,1.0,8.0,6.0,15.0,12.0,2.0,1.0,0.0,0.0
23/02/18,Strasbourg,Montpellier,0.0,0.0,D,11.0,8.0,3.0,2.0,4.0,3.0,17.0,11.0,2.0,3.0,0.0,0.0
24/02/18,Dijon,Caen,2.0,0.0,H,13.0,13.0,3.0,2.0,5.0,8.0,6.0,16.0,1.0,4.0,0.0,0.0
24/02/18,Guingamp,Metz,2.0,2.0,D,17.0,5.0,8.0,2.0,5.0,5.0,15.0,16.0,3.0,4.0,0.0,0.0
24/02/18,Lille,Angers,1.0,2.0,A,14.0,14.0,3.0,9.0,4.0,5.0,12.0,11.0,0.0,2.0,0.0,0.0
24/02/18,Nantes,Amiens,0.0,1.0,A,27.0,8.0,4.0,1.0,8.0,6.0,10.0,16.0,2.0,2.0,0.0,0.0
24/02/18,Rennes,Troyes,2.0,0.0,H,11.0,8.0,6.0,0.0,5.0,5.0,9.0,11.0,3.0,1.0,0.0,1.0
24/02/18,Toulouse,Monaco,3.0,3.0,D,9.0,9.0,6.0,5.0,6.0,6.0,13.0,15.0,1.0,3.0,0.0,0.0
25/02/18,Bordeaux,Nice,0.0,0.0,D,23.0,3.0,6.0,0.0,6.0,0.0,17.0,17.0,2.0,2.0,0.0,0.0
25/02/18,Lyon,St Etienne,1.0,1.0,D,9.0,8.0,5.0,2.0,3.0,7.0,9.0,23.0,1.0,3.0,0.0,0.0
25/02/18,Paris SG,Marseille,3.0,0.0,H,10.0,15.0,3.0,6.0,3.0,6.0,21.0,18.0,6.0,5.0,0.0,0.0
02/03/18,Monaco,Bordeaux,2.0,1.0,H,18.0,6.0,5.0,1.0,7.0,3.0,9.0,13.0,0.0,1.0,0.0,0.0
02/03/18,Nice,Lille,2.0,1.0,H,23.0,12.0,10.0,5.0,8.0,4.0,9.0,12.0,3.0,1.0,0.0,0.0
03/03/18,Amiens,Rennes,0.0,2.0,A,14.0,18.0,3.0,5.0,6.0,3.0,19.0,16.0,2.0,3.0,0.0,0.0
03/03/18,Angers,Guingamp,3.0,0.0,H,15.0,12.0,6.0,3.0,6.0,3.0,14.0,8.0,1.0,1.0,0.0,0.0
03/03/18,Metz,Toulouse,1.0,1.0,D,12.0,18.0,1.0,4.0,4.0,9.0,7.0,14.0,0.0,4.0,1.0,0.0
03/03/18,St Etienne,Dijon,2.0,2.0,D,13.0,9.0,7.0,5.0,8.0,6.0,10.0,15.0,0.0,4.0,0.0,0.0
03/03/18,Troyes,Paris SG,0.0,2.0,A,10.0,20.0,2.0,13.0,2.0,4.0,7.0,6.0,3.0,1.0,0.0,0.0
04/03/18,Caen,Strasbourg,2.0,0.0,H,7.0,11.0,4.0,2.0,5.0,3.0,14.0,12.0,4.0,2.0,0.0,0.0
04/03/18,Marseille,Nantes,1.0,1.0,D,22.0,9.0,5.0,3.0,8.0,4.0,7.0,19.0,3.0,4.0,0.0,1.0
04/03/18,Montpellier,Lyon,1.0,1.0,D,10.0,19.0,5.0,4.0,4.0,4.0,15.0,6.0,2.0,2.0,0.0,0.0
09/03/18,Strasbourg,Monaco,1.0,3.0,A,29.0,10.0,5.0,4.0,5.0,3.0,13.0,14.0,0.0,1.0,0.0,0.0
10/03/18,Bordeaux,Angers,0.0,0.0,D,12.0,9.0,2.0,0.0,3.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0
10/03/18,Dijon,Amiens,1.0,1.0,D,10.0,10.0,3.0,4.0,5.0,1.0,12.0,13.0,3.0,0.0,0.0,0.0
10/03/18,Lille,Montpellier,1.0,1.0,D,5.0,13.0,2.0,4.0,3.0,6.0,17.0,12.0,2.0,2.0,0.0,0.0
10/03/18,Nantes,Troyes,1.0,0.0,H,19.0,8.0,3.0,0.0,5.0,3.0,6.0,6.0,0.0,1.0,0.0,0.0
10/03/18,Paris SG,Metz,5.0,0.0,H,18.0,6.0,10.0,3.0,9.0,2.0,10.0,10.0,0.0,1.0,0.0,0.0
10/03/18,Rennes,St Etienne,1.0,1.0,D,18.0,9.0,7.0,3.0,8.0,4.0,16.0,14.0,0.0,4.0,0.0,0.0
11/03/18,Guingamp,Nice,2.0,5.0,A,12.0,17.0,6.0,5.0,6.0,5.0,24.0,8.0,3.0,1.0,0.0,0.0
11/03/18,Lyon,Caen,1.0,0.0,H,20.0,6.0,4.0,1.0,4.0,2.0,3.0,8.0,1.0,1.0,0.0,0.0
11/03/18,Toulouse,Marseille,1.0,2.0,A,9.0,23.0,4.0,9.0,3.0,7.0,16.0,19.0,2.0,3.0,0.0,0.0
14/03/18,Paris SG,Angers,2.0,1.0,H,14.0,20.0,7.0,8.0,7.0,8.0,7.0,11.0,1.0,2.0,1.0,0.0
16/03/18,Monaco,Lille,2.0,1.0,H,10.0,14.0,4.0,5.0,4.0,2.0,13.0,10.0,2.0,0.0,0.0,0.0
17/03/18,Amiens,Troyes,1.0,1.0,D,8.0,11.0,1.0,5.0,4.0,4.0,13.0,11.0,1.0,1.0,0.0,0.0
17/03/18,Angers,Caen,3.0,0.0,H,13.0,8.0,6.0,2.0,1.0,4.0,11.0,9.0,1.0,2.0,0.0,0.0
17/03/18,Bordeaux,Rennes,0.0,2.0,A,9.0,6.0,2.0,3.0,4.0,2.0,13.0,8.0,2.0,1.0,0.0,0.0
17/03/18,Montpellier,Dijon,2.0,2.0,D,18.0,10.0,11.0,7.0,4.0,5.0,16.0,13.0,1.0,4.0,0.0,0.0
17/03/18,Toulouse,Strasbourg,2.0,2.0,D,11.0,12.0,6.0,4.0,6.0,2.0,12.0,11.0,2.0,1.0,0.0,0.0
18/03/18,Marseille,Lyon,2.0,3.0,A,10.0,11.0,5.0,6.0,2.0,4.0,12.0,14.0,2.0,3.0,0.0,0.0
18/03/18,Metz,Nantes,1.0,1.0,D,8.0,15.0,4.0,4.0,3.0,4.0,7.0,10.0,2.0,0.0,0.0,0.0
18/03/18,Nice,Paris SG,1.0,2.0,A,14.0,19.0,4.0,7.0,5.0,4.0,8.0,12.0,0.0,1.0,0.0,0.0
18/03/18,St Etienne,Guingamp,2.0,0.0,H,16.0,9.0,6.0,3.0,7.0,5.0,16.0,12.0,2.0,3.0,0.0,0.0
31/03/18,Dijon,Marseille,1.0,3.0,A,12.0,11.0,2.0,5.0,6.0,6.0,11.0,15.0,2.0,3.0,1.0,0.0
01/04/18,Caen,Montpellier,1.0,3.0,A,8.0,9.0,5.0,6.0,4.0,4.0,22.0,11.0,2.0,2.0,0.0,0.0
01/04/18,Guingamp,Bordeaux,2.0,1.0,H,14.0,15.0,6.0,6.0,5.0,5.0,12.0,14.0,1.0,2.0,0.0,0.0
01/04/18,Lille,Amiens,0.0,1.0,A,15.0,10.0,3.0,2.0,3.0,3.0,9.0,15.0,0.0,2.0,0.0,0.0
01/04/18,Lyon,Toulouse,2.0,0.0,H,20.0,10.0,5.0,6.0,8.0,3.0,14.0,9.0,1.0,1.0,0.0,0.0
01/04/18,Nantes,St Etienne,0.0,3.0,A,20.0,15.0,4.0,8.0,6.0,4.0,16.0,12.0,3.0,0.0,0.0,0.0
01/04/18,Strasbourg,Metz,2.0,2.0,D,18.0,11.0,5.0,5.0,5.0,1.0,16.0,23.0,5.0,4.0,1.0,1.0
01/04/18,Troyes,Nice,0.0,2.0,A,11.0,15.0,3.0,6.0,8.0,5.0,16.0,5.0,1.0,0.0,0.0,0.0
04/04/18,Rennes,Monaco,1.0,1.0,D,20.0,8.0,7.0,2.0,8.0,1.0,28.0,17.0,0.0,2.0,0.0,0.0
06/04/18,St Etienne,Paris SG,1.0,1.0,D,16.0,8.0,5.0,2.0,11.0,3.0,5.0,16.0,1.0,4.0,0.0,1.0
07/04/18,Amiens,Caen,3.0,0.0,H,11.0,14.0,4.0,7.0,7.0,4.0,14.0,14.0,3.0,1.0,0.0,0.0
07/04/18,Angers,Strasbourg,1.0,1.0,D,3.0,11.0,2.0,5.0,2.0,9.0,10.0,17.0,1.0,1.0,0.0,0.0
07/04/18,Bordeaux,Lille,2.0,1.0,H,15.0,7.0,6.0,1.0,7.0,2.0,14.0,12.0,1.0,3.0,0.0,1.0
07/04/18,Guingamp,Troyes,4.0,0.0,H,15.0,8.0,10.0,4.0,9.0,10.0,11.0,12.0,1.0,1.0,0.0,0.0
07/04/18,Monaco,Nantes,2.0,1.0,H,6.0,10.0,3.0,4.0,7.0,5.0,12.0,11.0,4.0,3.0,0.0,0.0
07/04/18,Toulouse,Dijon,0.0,1.0,A,20.0,8.0,5.0,3.0,10.0,3.0,15.0,15.0,2.0,1.0,0.0,0.0
08/04/18,Marseille,Montpellier,0.0,0.0,D,12.0,6.0,3.0,2.0,6.0,2.0,14.0,12.0,2.0,1.0,0.0,0.0
08/04/18,Metz,Lyon,0.0,5.0,A,10.0,14.0,5.0,6.0,4.0,3.0,18.0,7.0,2.0,0.0,0.0,0.0
08/04/18,Nice,Rennes,1.0,1.0,D,10.0,9.0,2.0,3.0,5.0,2.0,7.0,12.0,4.0,4.0,0.0,0.0
13/04/18,Angers,Nice,1.0,1.0,D,12.0,15.0,3.0,7.0,4.0,8.0,14.0,5.0,1.0,3.0,0.0,0.0
14/04/18,Lille,Guingamp,2.0,2.0,D,10.0,6.0,3.0,3.0,2.0,3.0,15.0,15.0,2.0,1.0,0.0,0.0
14/04/18,Lyon,Amiens,3.0,0.0,H,25.0,5.0,8.0,2.0,7.0,5.0,9.0,11.0,0.0,0.0,0.0,0.0
14/04/18,Nantes,Dijon,1.0,1.0,D,15.0,12.0,2.0,4.0,6.0,4.0,14.0,9.0,0.0,0.0,0.0,0.0
14/04/18,Rennes,Metz,1.0,2.0,A,14.0,7.0,3.0,6.0,7.0,3.0,6.0,17.0,1.0,4.0,0.0,0.0
14/04/18,Strasbourg,St Etienne,0.0,1.0,A,16.0,5.0,6.0,1.0,10.0,1.0,11.0,10.0,3.0,1.0,0.0,0.0
15/04/18,Montpellier,Bordeaux,1.0,3.0,A,19.0,9.0,5.0,4.0,6.0,2.0,9.0,8.0,3.0,2.0,0.0,0.0
15/04/18,Paris SG,Monaco,7.0,1.0,H,12.0,11.0,7.0,2.0,4.0,2.0,8.0,8.0,1.0,3.0,0.0,0.0
15/04/18,Troyes,Marseille,2.0,3.0,A,12.0,21.0,7.0,9.0,5.0,8.0,15.0,8.0,2.0,2.0,0.0,0.0
20/04/18,Dijon,Lyon,2.0,5.0,A,17.0,17.0,5.0,11.0,9.0,5.0,11.0,12.0,1.0,2.0,0.0,0.0
20/04/18,Nantes,Rennes,1.0,1.0,D,13.0,18.0,7.0,9.0,5.0,8.0,17.0,12.0,6.0,2.0,1.0,0.0
21/04/18,Amiens,Strasbourg,3.0,1.0,H,7.0,15.0,5.0,2.0,2.0,6.0,20.0,11.0,4.0,2.0,0.0,0.0
21/04/18,Guingamp,Monaco,3.0,1.0,H,24.0,4.0,12.0,1.0,10.0,1.0,13.0,17.0,0.0,2.0,0.0,1.0
21/04/18,Marseille,Lille,5.0,1.0,H,19.0,14.0,8.0,3.0,3.0,6.0,9.0,8.0,0.0,1.0,0.0,0.0
21/04/18,Metz,Caen,1.0,1.0,D,15.0,5.0,3.0,4.0,7.0,2.0,9.0,11.0,2.0,1.0,0.0,0.0
21/04/18,Toulouse,Angers,2.0,0.0,H,14.0,7.0,8.0,0.0,6.0,2.0,11.0,11.0,1.0,2.0,0.0,0.0
22/04/18,Bordeaux,Paris SG,0.0,1.0,A,21.0,10.0,8.0,2.0,8.0,5.0,15.0,8.0,0.0,1.0,0.0,0.0
22/04/18,Nice,Montpellier,1.0,0.0,H,16.0,5.0,4.0,2.0,3.0,3.0,10.0,13.0,0.0,0.0,0.0,0.0
22/04/18,St Etienne,Troyes,2.0,1.0,H,18.0,6.0,6.0,3.0,7.0,2.0,5.0,21.0,0.0,2.0,0.0,0.0
25/04/18,Caen,Toulouse,0.0,0.0,D,9.0,5.0,0.0,2.0,1.0,2.0,9.0,11.0,2.0,1.0,0.0,0.0
27/04/18,Montpellier,St Etienne,0.0,1.0,A,25.0,7.0,5.0,5.0,9.0,1.0,9.0,7.0,0.0,2.0,0.0,0.0
28/04/18,Bordeaux,Dijon,3.0,1.0,H,10.0,10.0,4.0,3.0,4.0,4.0,14.0,12.0,1.0,0.0,0.0,0.0
28/04/18,Lille,Metz,3.0,1.0,H,15.0,14.0,9.0,4.0,3.0,5.0,11.0,12.0,0.0,2.0,0.0,0.0
28/04/18,Lyon,Nantes,2.0,0.0,H,25.0,12.0,11.0,4.0,6.0,4.0,7.0,14.0,1.0,1.0,0.0,0.0
28/04/18,Monaco,Amiens,0.0,0.0,D,16.0,7.0,1.0,1.0,6.0,6.0,9.0,13.0,1.0,2.0,1.0,1.0
28/04/18,Strasbourg,Nice,1.0,1.0,D,9.0,11.0,2.0,7.0,3.0,8.0,18.0,13.0,2.0,4.0,0.0,0.0
28/04/18,Troyes,Caen,3.0,1.0,H,5.0,13.0,3.0,2.0,4.0,5.0,8.0,16.0,1.0,2.0,0.0,0.0
29/04/18,Angers,Marseille,1.0,1.0,D,14.0,13.0,6.0,5.0,4.0,9.0,9.0,9.0,1.0,3.0,0.0,0.0
29/04/18,Paris SG,Guingamp,2.0,2.0,D,14.0,22.0,3.0,5.0,7.0,7.0,11.0,9.0,2.0,0.0,0.0,0.0
29/04/18,Rennes,Toulouse,2.0,1.0,H,6.0,12.0,3.0,2.0,2.0,7.0,11.0,14.0,2.0,1.0,1.0,0.0
04/05/18,Amiens,Paris SG,2.0,2.0,D,12.0,23.0,5.0,8.0,3.0,13.0,14.0,10.0,2.0,0.0,0.0,0.0
06/05/18,Caen,Monaco,1.0,2.0,A,16.0,17.0,5.0,4.0,6.0,8.0,14.0,16.0,1.0,2.0,1.0,0.0
06/05/18,Dijon,Guingamp,3.0,1.0,H,19.0,4.0,9.0,1.0,4.0,3.0,10.0,9.0,1.0,1.0,0.0,0.0
06/05/18,Lyon,Troyes,3.0,0.0,H,17.0,13.0,5.0,4.0,6.0,8.0,9.0,9.0,2.0,2.0,0.0,0.0
06/05/18,Marseille,Nice,2.0,1.0,H,18.0,11.0,8.0,2.0,9.0,4.0,18.0,12.0,1.0,1.0,0.0,0.0
06/05/18,Metz,Angers,1.0,2.0,A,8.0,17.0,4.0,4.0,2.0,7.0,12.0,11.0,1.0,0.0,0.0,0.0
06/05/18,Nantes,Montpellier,0.0,2.0,A,11.0,12.0,2.0,7.0,7.0,3.0,14.0,8.0,0.0,3.0,0.0,0.0
06/05/18,Rennes,Strasbourg,2.0,1.0,H,14.0,7.0,2.0,3.0,5.0,5.0,10.0,11.0,1.0,1.0,0.0,0.0
06/05/18,St Etienne,Bordeaux,1.0,3.0,A,16.0,11.0,3.0,5.0,5.0,2.0,12.0,12.0,2.0,3.0,0.0,0.0
06/05/18,Toulouse,Lille,2.0,3.0,A,6.0,17.0,4.0,8.0,1.0,3.0,14.0,16.0,4.0,2.0,1.0,0.0
11/05/18,Guingamp,Marseille,3.0,3.0,D,22.0,16.0,7.0,5.0,6.0,11.0,20.0,15.0,2.0,0.0,0.0,1.0
12/05/18,Amiens,Metz,2.0,0.0,H,9.0,13.0,2.0,1.0,3.0,8.0,14.0,15.0,1.0,2.0,0.0,0.0
12/05/18,Angers,Nantes,0.0,2.0,A,14.0,12.0,2.0,2.0,5.0,4.0,7.0,11.0,0.0,1.0,0.0,0.0
12/05/18,Bordeaux,Toulouse,4.0,2.0,H,15.0,10.0,6.0,4.0,6.0,6.0,8.0,20.0,1.0,3.0,0.0,0.0
12/05/18,Lille,Dijon,2.0,1.0,H,13.0,12.0,3.0,7.0,4.0,4.0,8.0,11.0,0.0,2.0,0.0,0.0
12/05/18,Monaco,St Etienne,1.0,0.0,H,18.0,11.0,5.0,3.0,6.0,5.0,14.0,11.0,1.0,1.0,1.0,0.0
12/05/18,Montpellier,Troyes,1.0,1.0,D,22.0,9.0,3.0,2.0,11.0,1.0,10.0,9.0,0.0,0.0,0.0,0.0
12/05/18,Nice,Caen,4.0,1.0,H,21.0,12.0,8.0,5.0,4.0,7.0,10.0,18.0,0.0,1.0,0.0,1.0
12/05/18,Paris SG,Rennes,0.0,2.0,A,14.0,10.0,5.0,2.0,7.0,7.0,12.0,12.0,1.0,0.0,0.0,0.0
12/05/18,Strasbourg,Lyon,3.0,2.0,H,9.0,8.0,4.0,3.0,2.0,1.0,25.0,20.0,5.0,1.0,0.0,0.0
19/05/18,Caen,Paris SG,0.0,0.0,D,11.0,7.0,6.0,2.0,2.0,3.0,15.0,18.0,3.0,1.0,0.0,0.0
19/05/18,Dijon,Angers,2.0,1.0,H,7.0,16.0,1.0,8.0,1.0,9.0,17.0,7.0,1.0,2.0,0.0,0.0
19/05/18,Lyon,Nice,3.0,2.0,H,23.0,11.0,8.0,4.0,8.0,7.0,15.0,13.0,3.0,3.0,0.0,0.0
19/05/18,Marseille,Amiens,2.0,1.0,H,27.0,5.0,11.0,2.0,7.0,3.0,12.0,12.0,0.0,0.0,0.0,0.0
19/05/18,Metz,Bordeaux,0.0,4.0,A,7.0,15.0,0.0,7.0,4.0,6.0,11.0,16.0,3.0,0.0,0.0,1.0
19/05/18,Nantes,Strasbourg,1.0,0.0,H,9.0,10.0,2.0,2.0,2.0,7.0,6.0,12.0,0.0,0.0,0.0,0.0
19/05/18,Rennes,Montpellier,1.0,1.0,D,9.0,9.0,1.0,6.0,8.0,4.0,10.0,12.0,0.0,1.0,0.0,1.0
19/05/18,St Etienne,Lille,5.0,0.0,H,14.0,11.0,7.0,3.0,7.0,4.0,6.0,5.0,1.0,0.0,0.0,0.0
19/05/18,Toulouse,Guingamp,2.0,1.0,H,17.0,13.0,7.0,6.0,9.0,5.0,9.0,14.0,3.0,2.0,0.0,0.0
19/05/18,Troyes,Monaco,0.0,3.0,A,12.0,21.0,4.0,14.0,6.0,2.0,14.0,13.0,1.0,1.0,0.0,0.0
10/08/2018,Marseille,Toulouse,4.0,0.0,H,23.0,5.0,10.0,1.0,5.0,1.0,7.0,20.0,1.0,3.0,0.0,0.0
11/08/2018,Angers,Nimes,3.0,4.0,A,21.0,14.0,7.0,5.0,5.0,1.0,20.0,12.0,2.0,2.0,0.0,1.0
11/08/2018,Lille,Rennes,3.0,1.0,H,15.0,8.0,6.0,2.0,2.0,6.0,12.0,13.0,1.0,0.0,0.0,0.0
11/08/2018,Montpellier,Dijon,1.0,2.0,A,16.0,9.0,7.0,4.0,4.0,2.0,15.0,21.0,2.0,2.0,0.0,0.0
11/08/2018,Nantes,Monaco,1.0,3.0,A,16.0,11.0,4.0,6.0,7.0,2.0,8.0,15.0,1.0,0.0,0.0,0.0
11/08/2018,Nice,Reims,0.0,1.0,A,19.0,5.0,1.0,3.0,10.0,2.0,13.0,14.0,1.0,2.0,0.0,0.0
11/08/2018,St Etienne,Guingamp,2.0,1.0,H,11.0,11.0,6.0,5.0,6.0,9.0,14.0,11.0,3.0,1.0,0.0,0.0
12/08/2018,Bordeaux,Strasbourg,0.0,2.0,A,5.0,17.0,2.0,6.0,3.0,10.0,6.0,12.0,1.0,0.0,1.0,0.0
12/08/2018,Lyon,Amiens,2.0,0.0,H,15.0,10.0,7.0,1.0,10.0,1.0,9.0,17.0,0.0,2.0,0.0,0.0
12/08/2018,Paris SG,Caen,3.0,0.0,H,11.0,5.0,8.0,1.0,6.0,3.0,13.0,7.0,1.0,0.0,0.0,0.0
17/08/2018,Reims,Lyon,1.0,0.0,H,7.0,19.0,2.0,5.0,0.0,4.0,11.0,10.0,2.0,0.0,0.0,0.0
18/08/2018,Amiens,Montpellier,1.0,2.0,A,11.0,7.0,2.0,3.0,6.0,2.0,15.0,15.0,1.0,3.0,0.0,0.0
18/08/2018,Caen,Nice,1.0,1.0,D,13.0,16.0,4.0,5.0,5.0,10.0,22.0,11.0,2.0,2.0,0.0,0.0
18/08/2018,Dijon,Nantes,2.0,0.0,H,14.0,7.0,7.0,0.0,3.0,4.0,18.0,13.0,0.0,1.0,0.0,1.0
18/08/2018,Guingamp,Paris SG,1.0,3.0,A,11.0,17.0,3.0,7.0,4.0,7.0,15.0,16.0,0.0,1.0,0.0,0.0
18/08/2018,Monaco,Lille,0.0,0.0,D,10.0,13.0,1.0,4.0,8.0,4.0,10.0,14.0,0.0,0.0,0.0,0.0
18/08/2018,Rennes,Angers,1.0,0.0,H,5.0,7.0,2.0,0.0,3.0,0.0,8.0,11.0,1.0,2.0,0.0,0.0
19/08/2018,Nimes,Marseille,3.0,1.0,H,14.0,10.0,7.0,5.0,6.0,7.0,11.0,11.0,3.0,1.0,0.0,0.0
19/08/2018,Strasbourg,St Etienne,1.0,1.0,D,11.0,9.0,5.0,2.0,7.0,2.0,11.0,7.0,1.0,2.0,0.0,1.0
19/08/2018,Toulouse,Bordeaux,2.0,1.0,H,13.0,15.0,5.0,8.0,1.0,2.0,10.0,11.0,1.0,1.0,0.0,0.0
24/08/2018,Lyon,Strasbourg,2.0,0.0,H,22.0,9.0,10.0,1.0,5.0,4.0,13.0,13.0,1.0,2.0,0.0,0.0
25/08/2018,Amiens,Reims,4.0,1.0,H,14.0,7.0,8.0,3.0,4.0,2.0,18.0,17.0,1.0,1.0,0.0,1.0
25/08/2018,Montpellier,St Etienne,0.0,0.0,D,14.0,9.0,1.0,2.0,6.0,3.0,12.0,14.0,3.0,0.0,0.0,0.0
25/08/2018,Nantes,Caen,1.0,1.0,D,16.0,3.0,3.0,2.0,3.0,1.0,16.0,16.0,2.0,3.0,0.0,1.0
25/08/2018,Nice,Dijon,0.0,4.0,A,16.0,9.0,3.0,5.0,5.0,3.0,11.0,19.0,2.0,3.0,0.0,0.0
25/08/2018,Paris SG,Angers,3.0,1.0,H,13.0,11.0,5.0,6.0,9.0,1.0,10.0,2.0,2.0,0.0,0.0,0.0
25/08/2018,Toulouse,Nimes,1.0,0.0,H,10.0,9.0,5.0,0.0,3.0,3.0,17.0,21.0,1.0,3.0,0.0,0.0
26/08/2018,Bordeaux,Monaco,2.0,1.0,H,14.0,15.0,6.0,5.0,5.0,8.0,10.0,14.0,1.0,2.0,0.0,0.0
26/08/2018,Lille,Guingamp,3.0,0.0,H,13.0,13.0,7.0,4.0,4.0,4.0,13.0,13.0,2.0,1.0,0.0,1.0
26/08/2018,Marseille,Rennes,2.0,2.0,D,8.0,7.0,3.0,2.0,8.0,4.0,16.0,15.0,1.0,1.0,0.0,0.0
31/08/2018,Lyon,Nice,0.0,1.0,A,29.0,8.0,9.0,1.0,10.0,5.0,6.0,14.0,0.0,2.0,0.0,0.0
01/09/2018,Angers,Lille,1.0,0.0,H,6.0,17.0,3.0,4.0,4.0,5.0,14.0,8.0,0.0,1.0,1.0,0.0
01/09/2018,Dijon,Caen,0.0,2.0,A,15.0,9.0,2.0,4.0,9.0,5.0,11.0,13.0,0.0,3.0,0.0,0.0
01/09/2018,Guingamp,Toulouse,1.0,2.0,A,23.0,5.0,5.0,4.0,11.0,4.0,12.0,13.0,3.0,2.0,0.0,1.0
01/09/2018,Nimes,Paris SG,2.0,4.0,A,14.0,7.0,6.0,5.0,3.0,4.0,12.0,11.0,1.0,3.0,1.0,1.0
01/09/2018,Reims,Montpellier,0.0,1.0,A,21.0,9.0,6.0,3.0,5.0,5.0,11.0,11.0,0.0,0.0,0.0,0.0
01/09/2018,Strasbourg,Nantes,2.0,3.0,A,10.0,14.0,5.0,5.0,1.0,3.0,12.0,12.0,1.0,2.0,0.0,0.0
02/09/2018,Monaco,Marseille,2.0,3.0,A,8.0,15.0,4.0,5.0,1.0,5.0,11.0,16.0,1.0,1.0,0.0,0.0
02/09/2018,Rennes,Bordeaux,2.0,0.0,H,16.0,8.0,8.0,1.0,6.0,5.0,12.0,14.0,0.0,3.0,0.0,0.0
02/09/2018,St Etienne,Amiens,0.0,0.0,D,19.0,9.0,5.0,2.0,14.0,1.0,11.0,12.0,3.0,2.0,0.0,0.0
14/09/2018,Nice,Rennes,2.0,1.0,H,13.0,10.0,4.0,3.0,3.0,2.0,10.0,19.0,4.0,1.0,0.0,0.0
14/09/2018,Paris SG,St Etienne,4.0,0.0,H,16.0,11.0,9.0,2.0,7.0,4.0,12.0,13.0,1.0,1.0,0.0,0.0
15/09/2018,Amiens,Lille,2.0,3.0,A,8.0,18.0,4.0,9.0,3.0,3.0,12.0,21.0,1.0,2.0,0.0,0.0
15/09/2018,Caen,Lyon,2.0,2.0,D,18.0,17.0,4.0,6.0,2.0,4.0,15.0,13.0,1.0,2.0,2.0,0.0
15/09/2018,Dijon,Angers,1.0,3.0,A,11.0,13.0,3.0,6.0,4.0,6.0,11.0,13.0,2.0,2.0,0.0,0.0
15/09/2018,Montpellier,Strasbourg,1.0,1.0,D,10.0,7.0,3.0,1.0,5.0,5.0,15.0,14.0,1.0,2.0,0.0,0.0
15/09/2018,Toulouse,Monaco,1.0,1.0,D,13.0,12.0,6.0,2.0,6.0,3.0,17.0,17.0,2.0,3.0,0.0,0.0
16/09/2018,Bordeaux,Nimes,3.0,3.0,D,15.0,14.0,4.0,5.0,8.0,3.0,12.0,9.0,2.0,0.0,0.0,0.0
16/09/2018,Marseille,Guingamp,4.0,0.0,H,17.0,2.0,6.0,0.0,8.0,1.0,7.0,9.0,1.0,1.0,0.0,0.0
16/09/2018,Nantes,Reims,0.0,0.0,D,12.0,7.0,6.0,0.0,7.0,7.0,13.0,12.0,3.0,4.0,0.0,0.0
21/09/2018,Monaco,Nimes,1.0,1.0,D,15.0,9.0,4.0,2.0,5.0,5.0,15.0,15.0,1.0,2.0,0.0,0.0
22/09/2018,Angers,Toulouse,0.0,0.0,D,16.0,7.0,4.0,0.0,4.0,4.0,14.0,14.0,1.0,2.0,0.0,0.0
22/09/2018,Lille,Nantes,2.0,1.0,H,11.0,11.0,8.0,4.0,4.0,1.0,15.0,12.0,3.0,4.0,0.0,0.0
22/09/2018,Montpellier,Nice,1.0,0.0,H,12.0,9.0,5.0,2.0,6.0,5.0,14.0,11.0,3.0,2.0,0.0,0.0
22/09/2018,Reims,Dijon,0.0,0.0,D,11.0,6.0,2.0,0.0,9.0,3.0,15.0,14.0,1.0,1.0,0.0,0.0
22/09/2018,St Etienne,Caen,2.0,1.0,H,23.0,9.0,7.0,2.0,9.0,6.0,3.0,20.0,2.0,3.0,0.0,0.0
22/09/2018,Strasbourg,Amiens,3.0,1.0,H,13.0,8.0,6.0,3.0,1.0,1.0,16.0,13.0,1.0,4.0,0.0,0.0
23/09/2018,Guingamp,Bordeaux,1.0,3.0,A,18.0,11.0,5.0,6.0,6.0,4.0,14.0,17.0,1.0,4.0,0.0,0.0
23/09/2018,Lyon,Marseille,4.0,2.0,H,17.0,9.0,5.0,3.0,3.0,7.0,7.0,12.0,1.0,2.0,0.0,1.0
23/09/2018,Rennes,Paris SG,1.0,3.0,A,14.0,15.0,4.0,6.0,9.0,4.0,11.0,17.0,2.0,3.0,0.0,0.0
25/09/2018,Monaco,Angers,0.0,1.0,A,7.0,6.0,0.0,3.0,5.0,4.0,13.0,12.0,1.0,2.0,0.0,0.0
